fdc_id,total_sugar_g,added_sugar_g
174734,0.0,
174735,0.0,
174736,0.0,
174737,0.0,
174738,0.0,
174739,0.0,
174740,0.0,
174741,0.0,
174742,0.0,
174743,0.0,
174744,0.0,
174745,0.0,
174746,0.0,
174747,0.0,
174748,0.0,
174749,0.0,
174750,0.0,
174751,0.0,
174752,0.0,
174753,0.0,
174754,0.0,
174755,0.0,
174756,0.0,
174757,0.0,
174758,0.0,
174759,0.0,
174760,0.0,
174761,0.0,
174762,0.0,
174763,0.0,
174764,0.0,
174765,0.0,
174766,0.0,
174767,0.0,
174768,0.0,
174769,0.0,
174770,0.0,
174771,0.0,
174772,0.0,
174773,0.0,
174774,0.0,
174775,0.0,
174776,0.0,
174777,0.0,
174779,39.15,
174783,8.82,
174786,28.75,
174787,16.9,
174788,8.82,
174789,7.05,
174790,0.25,
174791,9.75,
174792,27.0,
174793,42.31,
174794,17.14,
174795,31.54,
174796,4.04,
174797,20.0,
174798,65.0,
174799,31.62,
174800,29.17,
174801,33.14,
174802,40.0,
174803,26.32,
174804,4.08,
174805,0.34,
174806,4.22,
174807,0.09,
174808,0.42,
174809,0.0,
174811,21.4,
174812,12.78,
174813,40.48,
174814,0.78,
174815,0.0,
174816,3.75,
174817,0.0,
174818,0.0,
174819,0.1,
174820,8.75,
174821,13.75,
174822,0.0,
174823,9.7,
174824,27.27,
174825,0.0,
174826,0.0,
174827,0.0,
174828,12.9,
174831,3.92,
174832,0.81,
174837,0.96,
174842,0.0,
174846,8.9,
174847,9.09,
174850,0.0,
174851,10.58,
174852,9.94,
174853,5.16,
174855,0.0,
174856,11.02,
174858,94.7,
174859,3.5,
174860,97.15,
174861,6.87,
174862,13.27,
174863,8.05,
174864,63.64,
174865,10.49,
174866,66.67,
174867,6.68,
174868,11.03,
174869,95.45,
174871,0.0,
174873,0.02,
174874,0.0,
174875,0.0,
174876,0.0,
174878,0.0,
174879,0.0,
174880,0.0,
174881,0.0,
174882,0.0,
174883,0.0,
174884,0.0,
174885,0.0,
174886,0.0,
174887,0.0,
174888,0.0,
174889,0.0,
174890,0.0,
174891,0.0,
174892,0.0,
174893,0.0,
174894,0.0,
174895,0.0,
174896,0.0,
174897,0.0,
174898,0.0,
174899,8.43,
174900,9.14,
174902,11.65,
174904,7.18,
174905,8.14,
174907,2.42,
174908,20.34,
174909,16.05,
174911,3.59,
174913,4.69,
174914,6.94,
174915,1.3,
174916,2.87,
174917,1.44,
174918,0.53,
174920,2.29,
174921,3.71,
174922,4.76,
174923,4.67,
174924,5.67,
174925,6.2,
174928,6.2,
174929,1.26,
174930,8.27,
174931,2.04,
174933,32.94,
174934,39.96,
174935,39.53,
174938,29.53,
174939,27.42,
174942,37.76,
174943,37.3,
174944,39.22,
174945,41.79,
174946,44.21,
174947,43.29,
174950,20.24,
174953,38.04,
174956,19.92,
174957,24.85,
174958,37.3,
174959,25.39,
174963,33.14,
174965,35.44,
174966,47.56,
174967,21.65,
174971,27.31,
174972,36.51,
174973,37.5,
174974,35.07,
174975,4.53,
174976,6.98,
174977,0.94,
174980,10.32,
174982,8.18,
174983,3.18,
174984,10.5,
174985,15.48,
174986,0.25,
174987,11.26,
174989,11.35,
174990,18.15,
174991,26.65,
174993,31.92,
174994,3.53,
174995,3.47,
174996,0.81,
174997,14.76,
174999,2.03,
175000,6.0,
175001,25.66,
175002,17.78,
175007,2.21,
175011,15.65,
175014,27.39,
175016,18.52,
175019,28.31,
175020,16.23,
175021,25.18,
175024,3.72,
175025,4.23,
175026,0.17,
175027,4.3,
175028,6.67,
175029,1.17,
175030,1.63,
175031,1.77,
175032,25.75,
175034,31.73,
175035,26.13,
175036,0.88,
175037,3.71,
175038,4.91,
175040,0.0,
175042,0.0,
175044,5.08,
175045,12.95,
175046,23.07,
175048,5.02,
175056,2.22,
175058,1.79,
175059,13.04,
175060,0.28,
175068,0.38,
175069,4.87,
175079,10.1,
175083,23.0,
175084,36.0,
175088,4.52,
175089,95.29,
175090,8.33,
175091,1.88,
175092,2.93,
175093,8.97,
175095,11.4,
175097,38.3,
175098,19.76,
175099,0.0,
175100,38.05,
175101,11.05,
175103,0.0,
175105,8.02,
175108,6.11,
175109,0.0,
175110,9.63,
175111,8.69,
175112,1.09,
175114,55.58,
175115,9.23,
175116,0.0,
175117,0.0,
175118,7.71,
175119,0.0,
175121,0.0,
175123,0.0,
175125,0.0,
175126,0.0,
175129,0.0,
175130,0.0,
175131,0.0,
175132,0.0,
175133,0.0,
175135,0.0,
175136,0.0,
175138,0.0,
175139,0.0,
175140,0.43,
175141,0.0,
175142,0.0,
175146,0.0,
175148,0.0,
175149,0.0,
175153,0.0,
175157,0.0,
175158,0.0,
175159,0.0,
175161,0.0,
175165,0.0,
175166,0.0,
175167,0.0,
175168,0.0,
175171,0.96,
175174,0.0,
175175,0.0,
175176,0.0,
175177,0.0,
175182,7.96,
175184,6.53,
175186,2.12,
175187,0.32,
175188,0.23,
175192,1.41,
175194,0.32,
175195,1.85,
175198,0.36,
175199,2.11,
175200,0.34,
175201,1.02,
175202,2.11,
175203,0.34,
175204,0.29,
175207,1.65,
175215,0.41,
175216,3.65,
175217,3.65,
175237,0.32,
175238,0.23,
175239,0.32,
175242,0.32,
175245,1.85,
175247,1.02,
175248,0.34,
175249,0.34,
175250,2.59,
175252,3.3,
175254,1.8,
175255,2.0,
175256,2.01,
175257,2.9,
175259,0.0,
175260,0.0,
175261,0.0,
175262,0.0,
175264,0.0,
175265,0.0,
175268,0.0,
175271,0.57,
175272,0.0,
175273,0.0,
175274,0.0,
175276,0.0,
175277,0.0,
175278,0.0,
175286,0.0,
175288,0.0,
175290,0.0,
175291,0.0,
175293,0.0,
175295,0.0,
175298,0.0,
175304,0.0,
324860,10.5,
325871,5.34,
332791,0.0,
333008,34.8,
746764,4.2,
746771,8.57,
746773,9.69,
746782,4.81,
746784,99.8,
748967,0.2,
790276,1.04,
790577,5.76,
790646,5.82,
1104962,5.76,
1105430,11.1,
1105547,11.7,
1105664,10.5,
1105781,11.3,
1105897,12.6,
2705413,2.5,
2706363,0.0,
2707598,5.34,
2709234,12.0,
