vifoodrec_food_id,name_vi,reason,detail
2973,Đậu Hũ Sốt Dầu Hào,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2974,Milo Cà Phê Sủi Bọt,unparsed_main_ingredient,Nước 150 muỗngl; Sữa tươi không đường 70 muỗngl; Cà phê đen 20 muỗngl; Kem béo 70 muỗngl
2975,Ba Chỉ Rang Tỏi Ớt,low_food_id_cover,cover=0.00 thieu: Thịt ba chỉ
2976,Phá Lấu Bao Tử Heo,unparsed_main_ingredient,Lưỡi heo 1 Cái; Bao tử heo 1/2 Cái; Gừng 1 Củ; Dừa 1 Trái
2977,Bánh Chuối Chiên Phồng,unparsed_main_ingredient,Chuối 6 Trái; Sữa đặc 1 muỗnguỗng canh; Soda 420 muỗngl; Nước cốt chanh 1 muỗnguỗng cà phê
2978,Bánh Canh Cua,unparsed_main_ingredient,Cua biển 2 Con; Dầu điều 2 muỗnguỗng cà phê
2979,Canh Gà Lá Giang Ngon Cơm,unparsed_main_ingredient,Lá giang 1 Bó
2980,Sườn Heo Nấu Đậu Trắng,unparsed_main_ingredient,Cà chua 3 Trái; Cà rốt 4 Củ; Cần tây 2 Nhánh; Nước dùng gà 600 muỗngl
2981,Mì Xào Rau Củ Chay,unparsed_main_ingredient,Mì tôm 1 Gói; Đậu hủ chiên 2 muỗngiếng; Cà rốt 1/2 Củ
2982,Gà Sốt Me Chua Ngọt,unparsed_main_ingredient,Cà chua 3 Trái
2983,Tôm Rang Giòn,unparsed_main_ingredient,Bột bắp 1 muỗnguỗng canh
2984,Dâu Tươi Dầm Sữa Chua,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2985,Canh Nấm Bào Ngư Thịt Băm,low_food_id_cover,"cover=0.47 thieu: Nấm bào ngư, Thịt heo bằm"
2986,Cách Pha Chao Chấm Rau Luộc,unparsed_main_ingredient,Chao 1/2 Hộp
2987,Cá Ngừ Sốt Cà Chua,unparsed_main_ingredient,Cà chua 2 Trái; Tương cà 1 muỗnguỗng canh
2988,Gỏi Xoài Xanh Trộn Gân Bò,unparsed_main_ingredient,Xoài xanh 1 Trái; Gừng 1 Củ
2989,Kem Chuối Bịch Tại Nhà,unparsed_main_ingredient,Chuối 20 Trái; Nước cốt dừa 500 muỗngl; Bột năng 1 muỗnguỗng canh
2990,Bánh Bông Lan Bằng Nồi Cơm Điện,unparsed_main_ingredient,Trứng gà 3 Quả
2991,Gà Nướng Muối Ớt,unparsed_main_ingredient,Gà 1 Con; Dầu điều 2 muỗnguỗng canh; Mật ong 1 muỗnguỗng canh
2992,Bánh Tráng Trộn,unparsed_main_ingredient,Trứng cút 6 Quả; Tép khô 2 muỗnguỗng canh
2993,Chè Đậu Xanh Rong Biển,unparsed_main_ingredient,Vani 2 Ống
2994,Trà Sữa Trân Châu,unparsed_main_ingredient,Trà túi lọc 2 Gói; Sữa đặc 2 muỗnguỗng canh; Sữa tươi không đường 100 muỗngl
2995,Cá Kèo Kho Rau Răm,low_food_id_cover,"cover=0.00 thieu: Cá kèo, Tỏi băm, Đầu hành, Rau răm"
2996,Gà Hấp Cải Bẹ Xanh,unparsed_main_ingredient,Cà rốt 1/2 Củ; Bột bắp 1 muỗnguỗng cà phê; Nước 2 muỗnguỗng canh
2997,Bánh Dẻo Tuyết Trà Xanh,unparsed_main_ingredient,Nước đường 300 muỗngl; Nước 100 muỗngl; Dầu bắp 3 muỗnguỗng canh
2998,Bánh Đúc Nóng Nấm Thịt,low_food_id_cover,"cover=0.15 thieu: Bột gạo, Thịt heo bằm, Vôi bột, Nấm mèo"
2999,Cocktail Trái Cây Thơm Ngon,unparsed_main_ingredient,Thơm 1 Trái
3000,Sữa Đậu Xanh Lá Dứa,unparsed_main_ingredient,Nước cốt dừa 400 muỗngl
3001,Nui Xào Xúc Xích,low_food_id_cover,"cover=0.77 thieu: Nui nơ, Bơ lạt, Ngò tây, Tương cà, Đường"
3002,Bánh Tráng Mỡ Hành Sa Tế Tôm Và Bánh Tráng Mỡ Hành,unparsed_main_ingredient,Trứng cút 10 Quả
3003,Khô Cá Lóc Rim Chua Ngọt,unparsed_main_ingredient,Nước 1 muỗnguỗng canh
3004,Trà Thanh Long Đỏ Kem Phô Mai,unparsed_main_ingredient,Thanh long 1 Trái; Siro đường 20 muỗngl; Nước nóng 100 muỗngl; Kem whipping 50 muỗngl
3005,Ếch Nấu Chuối,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
3006,Nước Nha Đam Hạt Chia,unparsed_main_ingredient,Lá dứa 3 Lá
3007,Bánh Dẻo Tuyết Hình Quả Hương Dâu,unparsed_main_ingredient,Siro dâu 5 muỗngl; Sữa tươi không đường 20 muỗngl
3008,Bánh Dẻo Truyền Thống,unparsed_main_ingredient,Nước hoa bưởi 10 muỗngl; Nước cốt chanh 10 muỗngl; Bột trà xanh 1/2 muỗnguỗng cà phê; Bột mì 1/2 muỗnguỗng canh
3009,Bún Nước Lèo Sóc Trăng,unparsed_main_ingredient,Sả 3 Cây; Mắm cá linh 100 muỗngl; Dừa xiêm 1 Trái; Nước dùng 800 muỗngl
3010,Nước Dừa Trân Châu Dừa,unparsed_main_ingredient,Nước dừa 300 muỗngl; Nước đường 200 muỗngl
3011,Bánh Cá Không Xương - Bánh Gối Con Cá,unparsed_main_ingredient,Trứng gà 1 Quả; Nước 120 muỗngl; Nấm mèo 10 Cái; Nấm hương 5 Cái
3012,Gỏi Rau Càng Cua Bò Tái Lăn,unparsed_main_ingredient,Nước cốt chanh 5 muỗnguỗng canh; Nước lọc 5 muỗnguỗng canh
3013,Trứng Luộc Xào Tương Xí Muội Thịt Bằm,unparsed_main_ingredient,Trứng gà 1 Quả; Tương xí muội 4 muỗnguỗng canh; Bơ lạt 1/2 muỗnguỗng cà phê
3014,Trân Châu Đường Đen,low_food_id_cover,"cover=0.00 thieu: Bột năng, Đường nâu, Bột gạo, Bột cacao"
3015,Bún Cá,unparsed_main_ingredient,Cà chua 2 Trái; Gừng 1/2 Củ
3016,Bánh Bao Lá Dứa Nhân Đậu Đỏ,unparsed_main_ingredient,Lá dứa 4 Lá; Nước tro tàu 3 muỗngl; Men nở 1 muỗnguỗng cà phê
3017,Cá Bạc Má Kho Tỏi Ớt,unparsed_main_ingredient,Nước màu 1 muỗnguỗng cà phê
3018,Trứng Đúc Bông Cải Xanh,unparsed_main_ingredient,Trứng gà 3 Quả; Sữa đậu nành 150 muỗngl; Nước 1 Chén
3019,Thịt Xiên Que Áp Chảo Sốt Teriyaki,unparsed_main_ingredient,Sả băm 2 muỗnguỗng canh; Rượu Mirin 4 muỗnguỗng canh; Sốt Shoyu 4 muỗnguỗng canh; Rượu Ryorishu 2 muỗnguỗng canh
3020,Bánh Dẻo Trung Thu Lá Dứa Đậu Xanh,unparsed_main_ingredient,Lá dứa 5 Lá
3021,Bánh Dẻo Nhân Xoài,unparsed_main_ingredient,Trứng gà 1 Quả; Nước cốt dừa 150 muỗngl; Sữa tươi 50 muỗngl; Xoài chín 2 Trái
3022,Cá Chốt Kho Tiêu,unparsed_main_ingredient,Nước màu 1 muỗnguỗng cà phê
3023,Bánh Dẻo Lạnh Singapore,unparsed_main_ingredient,Nước lá dứa 10 muỗngl
3026,Bánh Dẻo Nhân Đậu Xanh,unparsed_main_ingredient,Nước cốt chanh 1/2 muỗnguỗng cà phê; Nước hoa bưởi 1 muỗnguỗng cà phê
3027,Bánh Dẻo Heo Con,low_food_id_cover,cover=0.45 thieu: Bột bánh dẻo
3028,Bánh Dẻo Chay,low_food_id_cover,"cover=0.05 thieu: Bột nếp, Nước, Bột trà xanh"
3029,Bánh Đậu Xanh Matcha,unparsed_main_ingredient,Nước cốt dừa 6 muỗnguỗng canh; Bột matcha 1 muỗnguỗng canh; Nước 500 muỗngl
3030,Bánh Dẻo Bột Lọc,low_food_id_cover,"cover=0.68 thieu: Bột gạo, Bột bắp"
3031,Bánh Dày Nhân Đậu Xanh,unparsed_main_ingredient,Nước ấm 540 muỗngl
3032,Bánh Dâu Tây Không Dùng Lò Nướng,unparsed_main_ingredient,Kem whipping 2 Chén; Siro dâu 1/2 Chén; Sữa tươi 3 Chén; Tinh chất vani 1 muỗnguỗng cà phê
3033,Bánh Đậu Xanh Trái Cây,unparsed_main_ingredient,Nước cốt dừa 230 muỗngl
3034,Thịt Heo Kho Ớt,unparsed_main_ingredient,Nước màu 1/3 muỗnguỗng canh
3035,Tôm Rim Mắm Me Cay,low_food_id_cover,"cover=0.05 thieu: Đường, Ớt sa tế, Tôm tươi, Me"
3036,Bò Chiên Trứng Sốt Cà,unparsed_main_ingredient,Trứng cút 10 Quả
3037,Vây Cá Hồi Tẩm Gia Vị Chiên Xù,unparsed_main_ingredient,Trứng 2 Quả; Rượu trắng 100 muỗngl; Bột nghệ 2 muỗnguỗng cà phê
3038,Bún Vịt Măng Tươi,unparsed_main_ingredient,Vịt 1 Con; Gừng 1 Củ
3039,Cá Ngừ Ồ Kho Tiêu Cay,unparsed_main_ingredient,Nước màu 1/2 muỗnguỗng canh; Nước lọc 100 muỗngl
3040,Thịt Ba Chỉ Rim Tỏi Cô Đơn,low_food_id_cover,cover=0.21 thieu: Thịt ba chỉ
3041,Canh Chua Sò Cam,unparsed_main_ingredient,Cà chua 2 Trái; Thơm 1/4 Trái
3042,Nước Ép Thanh Long Đỏ,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
3043,Đậu Rồng Xào Tỏi,low_food_id_cover,cover=0.12 thieu: Đậu rồng
3044,Trà Hoa Atiso Đỏ Thanh Mát,unparsed_main_ingredient,Bông atiso 3 Bông
3045,Bánh Đậu Đỏ Nướng Giòn Béo,unparsed_main_ingredient,Nước cốt chanh 1/4 muỗnguỗng cà phê; Dầu bắp 1 muỗnguỗng canh
3046,Lẩu Riêu Cua Bắp Bò Sườn Sụn,unparsed_main_ingredient,Đậu hũ chiên 10 muỗngiếng; Cơm mẻ 1/4 Chén; Mắm tôm 1 muỗnguỗng cà phê; N/A
3047,Tắc Chưng Mật Ong,unparsed_main_ingredient,Gừng 7 Lát; Mật ong 80 muỗngl
3048,Bánh Đa Trộn,unparsed_main_ingredient,Trứng cút 10 Quả; Xoài xanh 1 Trái; Nước cốt me 200 muỗngl
3049,Hủ Tiếu Nam Vang,unparsed_main_ingredient,Trứng cút 12 Quả; Củ cải trắng 1 Củ; Nước 6 Lít; Hắc xì dầu 1 muỗnguỗng canh
3050,Bánh Da Lợn Thơm Ngọt,unparsed_main_ingredient,Nước cốt dừa 260 muỗngl; Màu thực phẩm 2 Giọt
3051,Bánh Lá Mít,unparsed_main_ingredient,Nước cốt dừa 250 muỗngl
3052,Bánh Da Lợn Khoai Lang Tím,unparsed_main_ingredient,Nước cốt dừa 400 muỗngl; Nước 400 muỗngl
3053,Bánh Cupcake Nhân Chocolate,unparsed_main_ingredient,Trứng gà 3 Quả; Sữa tươi 40 muỗngl
3054,Cá Bống Kho Tiêu,unparsed_main_ingredient,Nước màu 1/2 muỗnguỗng cà phê
3055,Ốc Móng Tay Xào Me Hấp Dẫn,unparsed_main_ingredient,Bơ 1 muỗnguỗng canh; Me chín 2 Trái; Rau răm 1/4 Nắm
3056,Bánh Cupcake Đơn Giản Chỉ Với 5 Phút,unparsed_main_ingredient,Trứng gà 2 Quả; Sữa tươi 25 muỗngl
3057,Bánh Da Lợn Đậu Xanh,unparsed_main_ingredient,Bột năng 2 Chén; Bột gạo 1/4 Chén; Nước cốt dừa 300 muỗngl; Màu thực phẩm 1/4 muỗnguỗng cà phê
3058,Pancake Trứng Chiên,unparsed_main_ingredient,Nước 150 muỗngl; Trứng gà 4 Quả; Cà chua 1 Trái
3059,Gỏi Mít Non Chay,unparsed_main_ingredient,Nước cốt chanh 1 Trái
3060,Bánh Cupcake Đơn Giản,unparsed_main_ingredient,Trứng gà 2 Quả; Sữa tươi 30 muỗngl; Dầu bắp 25 muỗngl; Kem sữa tươi 200 muỗngl
3061,Bánh Da Lợn Cuộn,unparsed_main_ingredient,Lá dứa 10 Lá; Nước cốt dừa 650 muỗngl
3062,Bánh Cupcake Chocolate Siêu Dễ Thương,unparsed_main_ingredient,Sữa tươi 90 muỗngl
3063,Bánh Đa Kê,unparsed_main_ingredient,Nước vôi trong 2 muỗnguỗng canh; Bánh đa 1 Cái
3064,Bánh Cupcake Chocolate Đơn Giản,unparsed_main_ingredient,Trứng gà 2 Quả; Bột nở baking powder 1 muỗnguỗng cà phê
3065,Bánh Da Heo Khoai Môn,unparsed_main_ingredient,Bột đậu xanh 4 muỗnguỗng canh; Nước cốt dừa 370 muỗngl; Khoai môn 2 Củ
3066,Bánh Đa Cua,unparsed_main_ingredient,Mắm tôm 1 muỗnguỗng canh
3067,Bánh Cupcake Cam,unparsed_main_ingredient,Bột nở baking powder 1 muỗnguỗng cà phê; Cam 1 Trái; Kem sữa tươi 250 muỗngl; Trứng gà 1 Quả
3068,Bánh Đa Cá Rô Phi,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
3069,Óc Heo Chưng Bí Đỏ Cho Bé,unparsed_main_ingredient,Óc heo 1 Bộ
3070,Smoothie Bowl Thanh Long Chuối,unparsed_main_ingredient,Thanh long 1 Trái; Chuối 1 Trái; Bơ hạnh nhân 1 muỗnguỗng cà phê
3071,Hột Vịt Lộn Xào,unparsed_main_ingredient,Trứng vịt lộn 10 Quả; Me 1 Vắt; Rau răm 1 Nắm
3072,Trứng Chiên Cà Chua Ngon Cơm,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
3073,Khổ Qua Xào Trứng Gà,unparsed_main_ingredient,Trứng gà 2 Quả
3074,Ếch Om Cà,unparsed_main_ingredient,Bột nghệ 1 Củ; Lá lốt 5 Lá
3075,Đậu Phộng Cháy Tỏi Ớt,low_food_id_cover,cover=0.30 thieu: Đậu phộng
3076,Cocktail Trái Cây Thanh Mát,unparsed_main_ingredient,Táo 1 Quả; Thơm 1 Quả; Trái mận 4 Trái; Nước 1 Lít
3078,Lẩu Gà Nấu Ớt Xanh,unparsed_main_ingredient,Sả 3 Cây
3079,Tôm Và Mực Nướng Sa Tế,unparsed_main_ingredient,Sa tế 4 muỗnguỗng cà phê; Hạt tiêu 1/2 muỗnguỗng cà phê
3080,Bánh Cupcake,unparsed_main_ingredient,Trứng gà 2 Quả; Bột nở baking powder 2 muỗnguỗng cà phê; Sữa tươi 60 muỗngl; Vani 1 muỗnguỗng cà phê
3081,Bánh Mì Sandwich Mềm Thơm,unparsed_main_ingredient,Sữa tươi không đường 200 muỗngl
3082,Chân Gà Ngâm Sả Tắc,unparsed_main_ingredient,Sả 12 Cây; Trái tắc 30 Trái; Rượu trắng 150 muỗngl; Gừng 1 Củ
3083,Bánh Cuốn Trứng Nóng Hổi,unparsed_main_ingredient,Nấm mèo 5 Tai; Trứng gà 5 Quả; Nước cốt chanh 1 muỗnguỗng canh; Nước 4 muỗnguỗng canh
3084,Hủ Tiếu Xào Tim Heo,low_food_id_cover,"cover=0.16 thieu: Tim heo, Hủ tiếu, Ngò tây"
3085,Kho Quẹt Tóp Mỡ Tôm Khô,unparsed_main_ingredient,Hạt tiêu 1 muỗnguỗng cà phê; Nước 4 muỗnguỗng canh; Bột bắp 1 muỗnguỗng canh
3086,Bánh Cuộn Trà Xanh,unparsed_main_ingredient,Trứng gà 115 Quả
3087,Mực Xào Rau Củ Đơn Giản,unparsed_main_ingredient,Cà chua 2 Trái; Dưa leo 1 Trái
3088,Bánh Cuốn Nóng Nhân Thịt Băm,unparsed_main_ingredient,Nước 1 Lít; Nấm hương 3 Cái; Nấm mèo 2 Cái
3089,Chè Dừa Non Rau Câu Lá Dứa,unparsed_main_ingredient,Nước cốt dừa 400 muỗngl; Lá dứa 1 Bó
3090,Bánh Cuộn Chà Bông Rong Biển,unparsed_main_ingredient,Trứng gà 5 Quả; Rong biển khô 2 muỗngiếng; Sốt Mayonnaise 3 muỗnguỗng canh
3091,Khoai Tây Kẹp Xúc Xích Nướng Sốt Phô Mai,unparsed_main_ingredient,Khoai tây 4 Củ; Sữa tươi 100 muỗngl
3092,Bánh Cuộn Cacao,unparsed_main_ingredient,Nước 90 muỗngl; Dầu bắp 75 muỗngl; Lá Gelatine 2 Lá
3093,Ốc Cà Na Rang Muối Ớt,low_food_id_cover,"cover=0.00 thieu: Ốc cà na, Rau răm"
3094,Ba Rọi Kho Tiêu Ớt,low_food_id_cover,cover=0.00 thieu: Ba rọi
3095,Bánh Cua Phô Mai,unparsed_main_ingredient,Sữa tươi có đường 130 muỗngl; Trứng gà 1 Quả
3096,Phá Lấu Bò,unparsed_main_ingredient,Bột ngũ vị hương 1/2 muỗnguỗng canh; Bột cà ri 1/2 muỗnguỗng canh; Riềng xay 2 muỗnguỗng canh; Cà ri dầu 1 Hũ
3097,Bánh Cuốn Nóng,low_food_id_cover,"cover=0.05 thieu: Bột gạo, Bột năng, Thịt heo bằm, Nấm mèo"
3098,Canh Chua Cá Trôi,unparsed_main_ingredient,Cá trôi 1 Con; Thơm 1/2 Trái; Cà chua 2 Trái
3099,Bánh Rán Bí Đỏ Cacao,unparsed_main_ingredient,Bột chiên giòn 2 muỗnguỗng canh; Nước cốt dừa 100 muỗngl; Bột cacao 2 muỗnguỗng canh
3100,Nui Xào Thập Cẩm Dinh Dưỡng,unparsed_main_ingredient,Đậu hũ hải sản 4 muỗngiếng; Chả cá 10 Viên; Cà rốt 1 Củ
3101,Bánh Mì Hấp Đơn Giản,unparsed_main_ingredient,Bánh mì 4 Ổ; Củ sắn 1 Củ; Cà rốt 1 Củ
3102,Bánh Cuốn Nhân Thịt Nấm,unparsed_main_ingredient,Nấm mèo 3 Cái; Nấm hương 6 Cái
3103,Bánh Củ Sen Chiên Giòn Béo,unparsed_main_ingredient,Bột mì 1/2 Chén
3104,Bánh Củ Cải Chiên Giòn,unparsed_main_ingredient,Củ cải trắng 1/2 Củ; Trứng gà 1 Quả
3105,Bánh Cuốn Nhân Mặn,unparsed_main_ingredient,Nước 1 Lít; Nước 3 muỗnguỗng canh; Dưa leo 2 Trái
3106,Bánh Cuốn Ngọt,unparsed_main_ingredient,Nước 800 muỗngl
3107,Bánh Củ Cải Chiên,unparsed_main_ingredient,Nấm đông cô 5 Cái; Lạp xưởng 1/2 Cây
3108,Bánh Cuốn Lá Dứa Nhân Tôm Nấm,unparsed_main_ingredient,Nước cốt lá dứa 700 muỗngl; Nước 50 muỗngl
3109,Bánh Cuộn Dâu Tây,unparsed_main_ingredient,Trứng gà 4 Quả; N/A; Nước 100 muỗngl; Dâu tây 10 Trái
3110,Sườn Xào Chua Ngọt Ngon Cơm,low_food_id_cover,cover=0.09 thieu: Sườn heo
3111,Nước Sốt Cà Chua,unparsed_main_ingredient,Gừng 1 muỗnguỗng cà phê; Mù tạt 1/2 muỗnguỗng cà phê
3112,Nhộng Tằm Rang Lá Chanh,unparsed_main_ingredient,Lá chanh 6 Lá
3113,Bánh Củ Cải,low_food_id_cover,"cover=0.63 thieu: Bột gạo, Thịt heo bằm, Tôm tươi"
3115,Bánh Croissant Đơn Giản,unparsed_main_ingredient,Lòng đỏ trứng gà 2 Cái; Sữa tươi nguyên kem 15 muỗngl
3116,Thịt Kho Mắm Ruốc,unparsed_main_ingredient,Mắm ruốc 3 muỗnguỗng canh; Sả 2 Cây
3117,Vịt Om Sấu,unparsed_main_ingredient,Thịt vịt 1 Con; Quả sấu 10 Trái; Sả 2 Cây; Gừng 1 Củ
3118,Bánh Crepe Vị Sầu Riêng,unparsed_main_ingredient,Sữa tươi 200 muỗngl; Trứng gà 2 Quả; Kem whipping 150 muỗngl; Vani 3 Giọt
3119,Hủ Tiếu Nam Vang,unparsed_main_ingredient,Trứng cút 6 Quả; Cà rốt 1 Củ
3120,Bánh Crepe Trà Xanh Nghìn Lớp,unparsed_main_ingredient,Trứng gà 4 Quả; Sữa tươi không đường 650 muỗngl; Vani 1 muỗnguỗng cà phê; Bột trà xanh 2 muỗnguỗng canh
3121,Bánh Crepe Trà Sữa Thái,unparsed_main_ingredient,Sữa tươi không đường 100 muỗngl; Trứng gà 3 Quả; Phô mai 2 muỗngiếng
3122,Bánh Crepe Sầu Riêng,unparsed_main_ingredient,Trứng gà 3 Quả; Sữa tươi không đường 400 muỗngl; Kem whipping 200 muỗngl
3123,Bánh Crepe Chuối Kem Lạnh,unparsed_main_ingredient,Sữa tươi 240 muỗngl; Kem whipping 100 muỗngl; Chuối 2 Trái
3124,Bánh Crepe Chuối,unparsed_main_ingredient,Trứng gà 3 Quả; Chuối 6 Trái; Sữa tươi không đường 40 muỗngl; Dầu olive 20 muỗngl
3125,Thịt Luộc Cuốn Bánh Tráng Chấm Mắm Nêm,unparsed_main_ingredient,Dưa leo 2 Trái; Thơm 1/2 Trái; Mắm nêm 1 Chai; Bánh tráng 1 Gói
3126,Mứt Dừa Vị Cafe Và Sữa,unparsed_main_ingredient,Dừa 5 Trái; Bột cà phê 1 Gói; Sữa đặc 3 muỗnguỗng canh
3127,Bánh Crepe Chocolate,unparsed_main_ingredient,Sữa tươi 2 Chén; Trứng gà 2 Quả; Bơ lạt 3 muỗnguỗng canh; Bột mì 1.50 Chén
3128,Bánh Crepe Kem Sầu Riêng,unparsed_main_ingredient,Sữa tươi không đường 200 muỗngl; Trứng gà 2 Quả; Kem whipping 150 muỗngl; Nước cốt dừa 100 muỗngl
3129,Bánh Cookies Thịt Xông Khói,unparsed_main_ingredient,Sữa tươi 250 muỗngl
3130,Bánh Cookies Hình Que Kem,unparsed_main_ingredient,Trứng gà 1 Quả; Siro dâu 1/4 muỗnguỗng cà phê
3131,Bánh Cookies Hình Cúc Áo,unparsed_main_ingredient,Trứng gà 1 Quả
3132,Cà Phê Cốt Dừa,unparsed_main_ingredient,Nước cốt dừa 80 muỗngl; Sữa đặc 60 muỗngl
3133,Chân Gà Xóc Xoài Non,unparsed_main_ingredient,Nước cốt chanh 20 muỗngl
3134,Gà Xào Chua Ngọt Cay,unparsed_main_ingredient,Cà chua 3 Quả; Bột chiên giòn 5 muỗnguỗng canh
3135,Ốc Bươu Xào Sả Ớt,unparsed_main_ingredient,Sả 2 Cây
3136,Nước Chanh Sả Gừng,unparsed_main_ingredient,Sả 10 Cây; Nước 2.50 Lít
3137,Bánh Cookies Chocolate Chip,unparsed_main_ingredient,Trứng gà 2 Quả; Vani 1 muỗnguỗng cà phê; Sữa tươi 30 muỗngl
3138,Bún Thịt Ram Nước Dừa,unparsed_main_ingredient,Dưa leo 3 Trái; Dừa xiêm 1 Trái
3139,Nước Mắm Tỏi Ớt Chua Ngọt,unparsed_main_ingredient,Nước ấm 50 muỗngl
3140,Bánh Tráng Bơ Tỏi,unparsed_main_ingredient,Dầu điều 3 muỗnguỗng cà phê
3141,Bánh Khoai Tây Dẻo Cho Bé,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
3142,Trà Chanh Sả,unparsed_main_ingredient,Xả 1 Cây
3143,Kem Nhãn,unparsed_main_ingredient,Sữa tươi 100 muỗngl; Kem whipping 100 muỗngl
3144,Nước Gạo Lứt Mật Ong,unparsed_main_ingredient,Mât ong 2 muỗnguỗng cà phê
3145,Nước Đậu Đen Rang Lá Dứa,unparsed_main_ingredient,Nước 1 Lít
3146,Bánh Cookie 2 Màu,unparsed_main_ingredient,Trứng gà 1 Quả
3147,Nước Đậu Đen Rang Lá Dứa,unparsed_main_ingredient,Lá dứa 1 Nhánh; Nước 2.50 Lít
3148,Bò Bía Ngọt,unparsed_main_ingredient,Trứng gà 2 Quả; Nước 200 muỗngl; Kẹo đường 10 muỗngiếng
3149,Bánh Con Sò Madeleine Nhân Chà Bông Trứng Muối,unparsed_main_ingredient,Trứng gà 6 Quả; Bột mì 1 Chén; Trứng vịt muối 20 Quả
3150,Bánh Cốm Đậu Xanh,low_food_id_cover,cover=0.33 thieu: Cốm dẹp
3151,Bánh Flan Dừa,unparsed_main_ingredient,Trứng gà 4 Quả; Lòng đỏ trứng gà 1 Cái; Nước cốt dừa 250 muỗngl; Sữa tươi không đường 450 muỗngl
3152,Hành Phi Nhà Làm,low_food_id_cover,cover=0.00 thieu: Hành tím
3153,Bánh Chuối Xanh Chiên,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
3154,Chè Dừa Dẻo Trân Châu Bắp Nữ Hoàng,unparsed_main_ingredient,Bắp nữ hoàng 1 Trái; Nước cốt dừa 150 muỗngl; Nước dừa 400 muỗngl; Nước cốt dừa 500 muỗngl
3155,Bánh Chuối Viên Chiên,low_food_id_cover,"cover=0.09 thieu: Chuối, Bột gạo"
3156,Bánh Bông Lan Trứng Muối Chà Bông Sốt Chanh Dây,unparsed_main_ingredient,Trứng gà 3 Quả; Chiết xuất vani 2 muỗngl; Sữa tươi không đường 100 muỗngl; Phô mai con bò cười 3 Viên
3157,Bánh Chuối Nướng Bằng Nồi Cơm Điện,unparsed_main_ingredient,Chuối chín 5 Trái; Sữa tươi 300 muỗngl; Trứng gà 2 Quả; Nước cốt dừa 50 muỗngl
3158,Bánh Dẻo Nhân Khoai Lang Tím,unparsed_main_ingredient,Vani 2 Ống; Nước cốt dừa 10 muỗngl
3159,Bánh Chuối Khoai Chiên Giòn,unparsed_main_ingredient,Bột năng 3 muỗnguỗng cà phê; Bột nghệ 1/4 muỗnguỗng cà phê; Men nở 1/2 muỗnguỗng cà phê; Chuối 4 Trái
3160,Nước Chấm Nem Rán,unparsed_main_ingredient,Cà rốt 1/2 Củ
3161,Bánh Cốm,unparsed_main_ingredient,Bột nếp 3 muỗnguỗng canh; Lá dứa 5 Lá
3162,Nước Mắm Gừng,low_food_id_cover,cover=0.45 thieu: Đường phèn
3163,Đùi Gà Rô Ti Nước Dừa,unparsed_main_ingredient,Dừa xiêm 1 Trái; Mật ong 1 muỗnguỗng canh
3164,Cá Đù Một Nắng Chiên Giòn,unparsed_main_ingredient,Cá đù 10 Con
3165,Cánh Gà Kho Nước Mía,unparsed_main_ingredient,Cánh gà 5 Cái; Nước mía 250 muỗngl
3166,Bánh Chuối Hấp Thơm Ngọt,unparsed_main_ingredient,Chuối 10 Trái; Bột nghệ 1/4 muỗnguỗng cà phê
3167,Bánh Chuối Hấp Nước Cốt Dừa Mềm Béo,unparsed_main_ingredient,Chuối 15 Trái; Nước cốt dừa 300 muỗngl; Sữa tươi 220 muỗngl
3169,Bánh Chuối Hấp Nước Cốt Dừa,unparsed_main_ingredient,Chuối 4 Trái; Lá dứa 1 Nhánh; Bột năng 1 muỗnguỗng cà phê
3170,Cá Lóc Kho Nghệ Béo Cay,unparsed_main_ingredient,Củ nghệ 1 Củ; Gừng 2 Lát
3171,Bánh Chuối Hấp Dẻo Trong,unparsed_main_ingredient,Chuối 4 Trái; Nước cốt dừa 150 muỗngl; Bột báng 2 muỗnguỗng canh; Vani 1/3 muỗnguỗng cà phê
3172,Bánh Chưng Nướng,unparsed_main_ingredient,Bánh chưng 1 Cái; Trứng gà 4 Quả; Chả lụa 1/2 Cây
3173,Bánh Chưng Hải Sản,unparsed_main_ingredient,Nước cốt lá dứa 500 muỗngl
3174,Bánh Chuối Hấp Dẻo Mềm,unparsed_main_ingredient,Chuối sứ chín 4 Trái; Nước cốt dừa 150 muỗngl; Vani bột 1 Ống; Nước 140 muỗngl
3175,Salad Xúc Xích Sốt Mè Rang,unparsed_main_ingredient,Sốt Mayonnaise 3 muỗnguỗng canh; Nước cốt chanh 20 muỗngl
3176,Bánh Chuối Hấp Cốt Dừa,unparsed_main_ingredient,Nước 600 muỗngl; Vani 4 Ống
