dish_id,food_id,grams,note
FNDDS-2710245,175103,48,"Beverages, water, tap, municipal"
FNDDS-2710246,175103,60,"Beverages, water, tap, municipal"
FNDDS-2710246,174277,20,Soy sauce made from soy and wheat (shoyu)
FNDDS-2710246,169655,10,"Sugars, granulated"
FNDDS-2710246,169698,10,Cornstarch
FNDDS-2710257,169655,100,"Sugars, granulated"
FNDDS-2710258,169655,100,"Sugars, granulated"
FNDDS-2710259,169656,100,"Sugars, powdered"
FNDDS-2710260,168833,100,"Sugars, brown"
FNDDS-2710262,169655,97,"Sugars, granulated"
FNDDS-2710262,170257,3,"Sweeteners, tabletop, sucralose, SPLENDA packets"
FNDDS-2710263,170257,100,"Sweeteners, tabletop, sucralose, SPLENDA packets"
FNDDS-2710264,170679,100,"Sweetener, herbal extract powder from Stevia leaf"
FNDDS-2710265,169878,100,"Syrups, sugar free"
FNDDS-2710266,170679,100,"Sweetener, herbal extract powder from Stevia leaf"
FNDDS-2710267,170257,50,"Sweeteners, tabletop, sucralose, SPLENDA packets"
FNDDS-2710267,169657,15,"Sweeteners, tabletop, aspartame, EQUAL, packets"
FNDDS-2710267,169072,35,"Sweeteners, tabletop, saccharin (sodium saccharin)"
FNDDS-2710268,169878,100,"Syrups, sugar free"
FNDDS-2710269,169072,100,"Sweeteners, tabletop, saccharin (sodium saccharin)"
FNDDS-2710270,175103,97.6,"Beverages, water, tap, municipal"
FNDDS-2710270,169072,2.3,"Sweeteners, tabletop, saccharin (sodium saccharin)"
FNDDS-2710271,169657,100,"Sweeteners, tabletop, aspartame, EQUAL, packets"
FNDDS-2710273,168838,100,"Syrups, table blends, pancake, with 2% maple"
FNDDS-2710274,168837,100,"Syrups, corn, light"
FNDDS-2710275,167953,100,Fruit syrup
FNDDS-2710276,170681,100,"Syrup, NESTLE, chocolate"
FNDDS-2710277,168834,100,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup"
FNDDS-2710278,169655,200,"Sugars, granulated"
FNDDS-2710278,173647,237,"Beverages, water, tap, drinking"
FNDDS-2710279,167957,100,"Syrup, fruit flavored"
FNDDS-2710280,169577,100,"Syrups, table blends, pancake, reduced-calorie"
FNDDS-2710281,169640,100,Honey
FNDDS-2710282,170277,100,"Sweetener, syrup, agave"
FNDDS-2710283,168820,100,Molasses
FNDDS-2710284,168841,100,"Toppings, butterscotch or caramel"
FNDDS-2710285,168835,100,"Syrups, chocolate, fudge-type"
FNDDS-2710286,168758,100,"Toppings, strawberry"
FNDDS-2710287,169664,100,"Toppings, marshmallow cream"
FNDDS-2710288,169666,100,"Toppings, nuts in syrup"
FNDDS-2710289,168000,100,Chocolate-flavored hazelnut spread
FNDDS-2710290,168795,100,"Frostings, chocolate, creamy, ready-to-eat"
FNDDS-2710291,169620,100,"Frostings, vanilla, creamy, ready-to-eat"
FNDDS-2710292,173410,15,"Butter, stick, salted"
FNDDS-2710292,168841,85,"Toppings, butterscotch or caramel"
FNDDS-2710293,168841,100,"Toppings, butterscotch or caramel"
FNDDS-2710294,168835,85,"Syrups, chocolate, fudge-type"
FNDDS-2710294,169655,25,"Sugars, granulated"
FNDDS-2710294,173410,10,"Butter, stick, salted"
FNDDS-2710295,173418,50,"Cream cheese, full fat, block"
FNDDS-2710295,169655,20,"Sugars, granulated"
FNDDS-2710295,170907,50,"Yogurt, Greek, vanilla, lowfat"
FNDDS-2710296,174066,100,"Sauce, sweet and sour, ready-to-serve"
FNDDS-2710297,173647,237,"Beverages, water, tap, drinking"
FNDDS-2710297,169655,50,"Sugars, granulated"
FNDDS-2710297,172236,4.333,"Vanilla extract, imitation, no alcohol"
FNDDS-2710297,173468,0.75,"Salt, table"
FNDDS-2710297,169698,8,Cornstarch
FNDDS-2710297,173430,28.375,"Butter, stick, unsalted"
FNDDS-2710298,171823,100,"Sauce, duck, ready-to-serve"
FNDDS-2710300,169642,100,Jellies
FNDDS-2710301,169641,100,Jams and preserves
FNDDS-2710302,168816,100,"Fruit butters, apple"
FNDDS-2710303,168819,100,"Marmalade, orange"
FNDDS-2710304,169879,100,"Jellies, no sugar (with sodium saccharin), any flavors"
FNDDS-2710305,167706,100,"Jams, preserves, marmalade, reduced sugar"
FNDDS-2710306,170280,100,"Jams, preserves, marmalades, sweetened with fruit juice"
FNDDS-2710307,174686,30,"Guava sauce, cooked"
FNDDS-2710307,169655,70,"Sugars, granulated"
FNDDS-2710309,173468,0.3,"Salt, table"
FNDDS-2710309,169655,32,"Sugars, granulated"
FNDDS-2710309,175194,68,"Beans, kidney, red, mature seeds, cooked, boiled, without salt"
FNDDS-2710310,169596,100,"Gelatin desserts, dry mix, prepared with water"
FNDDS-2710311,174667,15,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids"
FNDDS-2710311,169596,85,"Gelatin desserts, dry mix, prepared with water"
FNDDS-2710312,169596,85,"Gelatin desserts, dry mix, prepared with water"
FNDDS-2710312,170472,15,"Vegetables, mixed, frozen, cooked, boiled, drained, without salt"
FNDDS-2710313,169598,100,"Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water"
FNDDS-2710314,174667,15,"Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids"
FNDDS-2710314,169598,85,"Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water"
FNDDS-2710315,169655,200,"Sugars, granulated"
FNDDS-2710315,175103,296.25,"Beverages, water, tap, municipal"
FNDDS-2710315,175195,384,"Beans, kidney, red, mature seeds, canned, solids and liquids"
FNDDS-2710316,169655,100,"Sugars, granulated"
FNDDS-2710316,170172,720,"Nuts, coconut milk, raw (liquid expressed from grated meat and water)"
FNDDS-2710316,173468,1.5,"Salt, table"
FNDDS-2710316,169698,64,Cornstarch
FNDDS-2710317,169638,100,"Frozen novelties, ice type, lime"
FNDDS-2710318,168132,100,"Frozen novelties, ice type, pop, with low calorie sweetener"
FNDDS-2710319,168813,100,"Frozen novelties, ice type, pop"
FNDDS-2710320,168813,100,"Frozen novelties, ice type, pop"
FNDDS-2710321,168132,100,"Frozen novelties, ice type, pop, with low calorie sweetener"
FNDDS-2710322,168813,100,"Frozen novelties, ice type, pop"
FNDDS-2710323,169638,100,"Frozen novelties, ice type, lime"
FNDDS-2710324,168132,100,"Frozen novelties, ice type, pop, with low calorie sweetener"
FNDDS-2710328,167587,100,"Candies, milk chocolate"
FNDDS-2710330,167587,80,"Candies, milk chocolate"
FNDDS-2710330,173806,20,"Peanuts, all types, dry-roasted, without salt"
FNDDS-2710331,168755,100,"Candies, milk chocolate, with rice cereal"
FNDDS-2710332,168768,50,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars"
FNDDS-2710332,167992,50,"Candies, KIT KAT Wafer Bar"
FNDDS-2710333,167976,100,"Candies, semisweet chocolate"
FNDDS-2710334,172365,15,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings"
FNDDS-2710334,169655,85,"Sugars, granulated"
FNDDS-2710336,170274,100,"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)"
FNDDS-2710339,167571,100,"Candies, white chocolate"
FNDDS-2710340,167579,50,"Candies, fudge, vanilla, prepared-from-recipe"
FNDDS-2710340,167987,50,"Candies, fudge, chocolate, prepared-from-recipe"
FNDDS-2710341,167587,60,"Candies, milk chocolate"
FNDDS-2710341,167974,40,"Candies, caramels"
FNDDS-2710342,167587,60,"Candies, milk chocolate"
FNDDS-2710342,167974,35,"Candies, caramels"
FNDDS-2710342,173806,5,"Peanuts, all types, dry-roasted, without salt"
FNDDS-2710344,167978,100,"Candies, sweet chocolate coated fondant"
FNDDS-2710345,168767,50,"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar"
FNDDS-2710345,168756,50,"Candies, MARS SNACKFOOD US, MILKY WAY Bar"
FNDDS-2710346,167582,50,"Candies, NESTLE, BABY RUTH Bar"
FNDDS-2710346,169589,50,"Candies, MARS SNACKFOOD US, SNICKERS Bar"
FNDDS-2710347,168763,50,"Candies, REESE'S Peanut Butter Cups"
FNDDS-2710347,167565,50,"Candies, NESTLE, BUTTERFINGER Bar"
FNDDS-2710348,169576,100,"Candies, milk chocolate coated raisins"
FNDDS-2710349,169881,100,"Candies, chocolate covered, low sugar or low calorie"
FNDDS-2710351,169655,100,"Sugars, granulated"
FNDDS-2710351,173756,125,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw"
FNDDS-2710351,175103,444.375,"Beverages, water, tap, municipal"
FNDDS-2710351,173410,93.7,"Butter, stick, salted"
FNDDS-2710352,167989,100,"Candies, gumdrops, starch jelly pieces"
FNDDS-2710353,167995,100,"Candies, marshmallows"
FNDDS-2710354,167974,50,"Candies, caramels"
FNDDS-2710354,167566,50,"Candies, caramels, chocolate-flavor roll"
FNDDS-2710355,170680,50,"Candies, HERSHEYS, PAYDAY Bar"
FNDDS-2710355,169060,50,"Candies, nougat, with almonds"
FNDDS-2710356,173806,40,"Peanuts, all types, dry-roasted, without salt"
FNDDS-2710356,167587,60,"Candies, milk chocolate"
FNDDS-2710357,169586,100,"Candies, peanut brittle, prepared-from-recipe"
FNDDS-2710358,167990,50,"Candies, hard"
FNDDS-2710358,169880,50,"Candies, hard, dietetic or low calorie (sorbitol)"
FNDDS-2710359,167989,100,"Candies, gumdrops, starch jelly pieces"
FNDDS-2710360,167990,100,"Candies, hard"
FNDDS-2710361,167990,100,"Candies, hard"
FNDDS-2710362,167990,50,"Candies, hard"
FNDDS-2710362,169880,50,"Candies, hard, dietetic or low calorie (sorbitol)"
FNDDS-2710363,169655,100,"Sugars, granulated"
FNDDS-2710364,167990,50,"Candies, hard"
FNDDS-2710364,168843,50,"Candies, MARS SNACKFOOD US, SKITTLES Original Bite Size Candies"
FNDDS-2710365,169583,100,"Candies, MARS SNACKFOOD US, M&M's Milk Chocolate Candies"
FNDDS-2710366,168764,50,"Candies, REESE'S PIECES Candy"
FNDDS-2710366,169582,50,"Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies"
FNDDS-2710367,167541,100,"Snacks, fruit leather, rolls"
FNDDS-2710368,167541,100,"Snacks, fruit leather, rolls"
FNDDS-2710369,169590,50,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Original fruits"
FNDDS-2710369,167986,50,"Candies, fondant, prepared-from-recipe"
FNDDS-2710370,169880,100,"Candies, hard, dietetic or low calorie (sorbitol)"
FNDDS-2710371,168771,100,Chewing gum
FNDDS-2710372,169882,100,"Chewing gum, sugarless"
FNDDS-2710373,171890,100,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710374,171890,100,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710375,171890,100,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710376,171889,50,"Beverages, coffee, brewed, prepared with tap water, decaffeinated"
FNDDS-2710376,171890,50,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710377,171890,120,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710377,169655,8.333,"Sugars, granulated"
FNDDS-2710378,171891,100,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710379,174125,100,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710380,171890,100,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710381,169655,4.167,"Sugars, granulated"
FNDDS-2710381,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710386,171267,305,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710386,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710387,171269,305,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710387,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710389,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710389,169655,12.5,"Sugars, granulated"
FNDDS-2710389,171267,305,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710390,171269,305,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710390,169655,12.5,"Sugars, granulated"
FNDDS-2710390,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710392,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710392,171267,305,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710393,171269,305,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710393,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710395,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710395,171267,305,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710395,169655,12.5,"Sugars, granulated"
FNDDS-2710396,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710396,169655,12.5,"Sugars, granulated"
FNDDS-2710396,171269,305,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710398,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710398,169655,43.75,"Sugars, granulated"
FNDDS-2710398,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710398,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710399,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710399,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710399,169655,43.75,"Sugars, granulated"
FNDDS-2710399,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710401,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710401,170859,22.406,"Cream, heavy"
FNDDS-2710401,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710401,169655,43.75,"Sugars, granulated"
FNDDS-2710401,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710402,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710402,170859,22.406,"Cream, heavy"
FNDDS-2710402,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710402,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710402,169655,43.75,"Sugars, granulated"
FNDDS-2710404,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710404,169655,43.75,"Sugars, granulated"
FNDDS-2710404,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710404,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710405,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710405,169655,43.75,"Sugars, granulated"
FNDDS-2710405,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710405,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710407,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710407,170859,22.406,"Cream, heavy"
FNDDS-2710407,169655,43.75,"Sugars, granulated"
FNDDS-2710407,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710407,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710408,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710408,169655,43.75,"Sugars, granulated"
FNDDS-2710408,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710408,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710408,170859,22.406,"Cream, heavy"
FNDDS-2710409,169655,43.75,"Sugars, granulated"
FNDDS-2710409,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710409,170859,22.406,"Cream, heavy"
FNDDS-2710409,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710409,172456,184,"Soymilk, original and vanilla, with added calcium, vitamins A and D"
FNDDS-2710411,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710411,171269,305,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710411,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710413,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710413,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710413,171267,305,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710414,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710414,171269,305,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710414,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710416,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710416,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710416,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710416,169655,18.75,"Sugars, granulated"
FNDDS-2710416,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710417,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710417,169655,18.75,"Sugars, granulated"
FNDDS-2710417,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710417,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710417,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710419,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710419,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710419,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710419,170859,22.406,"Cream, heavy"
FNDDS-2710419,169655,18.75,"Sugars, granulated"
FNDDS-2710419,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710420,169655,18.75,"Sugars, granulated"
FNDDS-2710420,170859,22.406,"Cream, heavy"
FNDDS-2710420,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710420,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710420,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710420,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710422,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710422,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710422,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710422,169655,18.75,"Sugars, granulated"
FNDDS-2710422,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710423,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710423,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710423,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710423,169655,18.75,"Sugars, granulated"
FNDDS-2710423,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710425,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710425,169655,18.75,"Sugars, granulated"
FNDDS-2710425,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710425,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710425,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710425,170859,22.406,"Cream, heavy"
FNDDS-2710426,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710426,170859,22.406,"Cream, heavy"
FNDDS-2710426,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710426,169655,18.75,"Sugars, granulated"
FNDDS-2710426,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710426,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710428,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710428,171890,360,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710429,171889,360,"Beverages, coffee, brewed, prepared with tap water, decaffeinated"
FNDDS-2710429,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710430,170857,30,"Cream, fluid, light (coffee cream or table cream)"
FNDDS-2710430,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710430,171890,360,"Beverages, coffee, brewed, prepared with tap water"
FNDDS-2710430,169655,25,"Sugars, granulated"
FNDDS-2710431,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710431,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710431,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710432,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710432,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710432,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710433,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710433,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710433,172456,184,"Soymilk, original and vanilla, with added calcium, vitamins A and D"
FNDDS-2710434,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710434,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710434,169655,12.5,"Sugars, granulated"
FNDDS-2710434,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710435,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710435,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710435,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710435,169655,12.5,"Sugars, granulated"
FNDDS-2710437,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710437,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710437,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710438,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710438,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710438,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710440,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710440,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710440,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710440,169655,12.5,"Sugars, granulated"
FNDDS-2710441,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710441,169655,12.5,"Sugars, granulated"
FNDDS-2710441,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710441,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710443,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710443,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710443,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710443,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710444,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710444,171891,62,"Beverages, coffee, brewed, espresso, restaurant-prepared"
FNDDS-2710444,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710444,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710446,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710446,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710446,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710446,171267,183,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D"
FNDDS-2710447,174125,60,"Beverages, coffee, brewed, espresso, restaurant-prepared, decaffeinated"
FNDDS-2710447,175103,111,"Beverages, water, tap, municipal"
FNDDS-2710447,171269,183,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)"
FNDDS-2710447,170681,37.5,"Syrup, NESTLE, chocolate"
FNDDS-2710449,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710449,171893,1.5,"Beverages, coffee, instant, regular, powder"
FNDDS-2710450,173647,177.6,"Beverages, water, tap, drinking"
FNDDS-2710450,174126,1.5,"Beverages, coffee, instant, regular, half the caffeine"
FNDDS-2710451,171889,100,"Beverages, coffee, brewed, prepared with tap water, decaffeinated"
FNDDS-2710452,171889,100,"Beverages, coffee, brewed, prepared with tap water, decaffeinated"
FNDDS-2710453,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710453,174133,1.5,"Beverages, coffee, instant, decaffeinated, powder"
FNDDS-2710454,171893,1.5,"Beverages, coffee, instant, regular, powder"
FNDDS-2710454,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710454,169655,6.25,"Sugars, granulated"
FNDDS-2710454,171263,3.917,"Cream substitute, powdered"
FNDDS-2710455,171263,3.917,"Cream substitute, powdered"
FNDDS-2710455,174133,1.5,"Beverages, coffee, instant, decaffeinated, powder"
FNDDS-2710455,169655,6.25,"Sugars, granulated"
FNDDS-2710455,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710456,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710456,171893,1.5,"Beverages, coffee, instant, regular, powder"
FNDDS-2710456,169655,6.25,"Sugars, granulated"
FNDDS-2710457,171893,0.33,"Beverages, coffee, instant, regular, powder"
FNDDS-2710457,174127,6,"Beverages, coffee and cocoa, instant, decaffeinated, with whitener and low calorie sweetener"
FNDDS-2710457,173647,177.6,"Beverages, water, tap, drinking"
FNDDS-2710458,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710458,170257,1,"Sweeteners, tabletop, sucralose, SPLENDA packets"
FNDDS-2710458,171893,1.5,"Beverages, coffee, instant, regular, powder"
FNDDS-2710458,171263,3.917,"Cream substitute, powdered"
FNDDS-2710459,170257,1,"Sweeteners, tabletop, sucralose, SPLENDA packets"
FNDDS-2710459,171263,3.917,"Cream substitute, powdered"
FNDDS-2710459,173647,177.6,"Beverages, water, tap, drinking"
FNDDS-2710459,174133,1.5,"Beverages, coffee, instant, decaffeinated, powder"
FNDDS-2710460,169655,6.25,"Sugars, granulated"
FNDDS-2710460,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710460,171893,1.5,"Beverages, coffee, instant, regular, powder"
FNDDS-2710460,171263,3.917,"Cream substitute, powdered"
FNDDS-2710461,174133,1.5,"Beverages, coffee, instant, decaffeinated, powder"
FNDDS-2710461,171263,3.917,"Cream substitute, powdered"
FNDDS-2710461,173647,177.75,"Beverages, water, tap, drinking"
FNDDS-2710461,169655,6.25,"Sugars, granulated"
FNDDS-2710462,171893,1.5,"Beverages, coffee, instant, regular, powder"
FNDDS-2710462,171263,3.917,"Cream substitute, powdered"
FNDDS-2710462,170257,1,"Sweeteners, tabletop, sucralose, SPLENDA packets"
FNDDS-2710462,173647,177.75,"Beverages, water, tap, drinking"
